% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 18:16"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity
25367.93960043829,3.208115533633573E-10,3.7498053329729714E-10,3.704048939671557E-10,3.646545591791646E-10,3.5886410791309734E-10,3.533238853136557E-10,3.480259071316746E-10,3.430025628494135E-10,3.3821938214463053E-10,3.336896707543651E-10,3.293200663666563E-10,3.252681784070629E-10,3.2133520754058856E-10,3.175007746177782E-10,3.138027156975542E-10,3.1034119361521563E-10,3.069787011150401E-10,3.0373282076319415E-10,3.006831921234008E-10,2.976346315524568E-10,2.946897914346565E-10,2.9186613334183007E-10,2.8911222667046393E-10,2.8647198072532E-10,2.839036245125038E-10,2.813362380945038E-10,2.7889008117927743E-10,2.765164046812035E-10,2.7399421318716835E-10,2.716867183895661E-10,2.6957817032004417E-10,2.677203609374418E-10,2.6560674932204285E-10,2.631878069257706E-10,2.615803354046174E-10,2.598176754990835E-10,2.581824370051916E-10,2.564811010332643E-10,2.548883627250792E-10,2.535029684061086E-10,2.52029963653006E-10,2.5080210166262336E-10
25436.808118693683,3.2081155336335693E-10,3.747996897538015E-10,3.6992139528489725E-10,3.639421107574683E-10,3.5797436123551283E-10,3.5229575978106276E-10,3.4687653498741343E-10,3.4175434937076177E-10,3.368824785108478E-10,3.3227293017121776E-10,3.278288090659699E-10,3.237193967696393E-10,3.197083951184485E-10,3.1580722189299905E-10,3.1204918491526177E-10,3.0853250802461947E-10,3.0511298740424704E-10,3.018117489258469E-10,2.987084090148755E-10,2.9560904179403325E-10,2.926114364492457E-10,2.897371905742861E-10,2.869336464926237E-10,2.842420494376616E-10,2.816128076768761E-10,2.7900106954055466E-10,2.765143522932042E-10,2.740999382499887E-10,2.7153795221294543E-10,2.6919403485791964E-10,2.6704893386824165E-10,2.651573430074528E-10,2.6300461854048657E-10,2.6056014666689363E-10,2.589219011809009E-10,2.571176839114758E-10,2.5544706297418183E-10,2.5370965212019025E-10,2.52081320815659E-10,2.5066608777106664E-10,2.4915509974026574E-10,2.479154274829421E-10
25505.67663694907,3.2081155336335714E-10,3.7459693015367057E-10,3.694106554190973E-10,3.6320454071402035E-10,3.570585106999081E-10,3.5124240353652686E-10,3.4570303330615546E-10,3.404825992388025E-10,3.355227751771896E-10,3.308341064390743E-10,3.263163887895013E-10,3.2214863909699873E-10,3.180619559493158E-10,3.1409582639831485E-10,3.102788165650322E-10,3.067074067732485E-10,3.0323104076716414E-10,2.9987462798377695E-10,2.9671780434815927E-10,2.935679753261395E-10,2.905180331153951E-10,2.8759349846632377E-10,2.8474097587482585E-10,2.8199706876970246E-10,2.793035839027132E-10,2.7664833372904433E-10,2.741202419495188E-10,2.7166386234307697E-10,2.690613316593044E-10,2.666803453446487E-10,2.6449816299227705E-10,2.6257221614074855E-10,2.6037951399021187E-10,2.579151162625715E-10,2.5624214443821427E-10,2.543938220583941E-10,2.526855549879305E-10,2.509100311385218E-10,2.492437285814055E-10,2.477965650249589E-10,2.462452667488016E-10,2.449915099140545E-10
25574.545155204454,3.2081155336335693E-10,3.743684550822008E-10,3.688696082275515E-10,3.624396761441711E-10,3.5611470203302706E-10,3.5016202529209307E-10,3.445036875798938E-10,3.3918537079405006E-10,3.341381046563492E-10,3.2937078400613024E-10,3.247801724763307E-10,3.205523795153636E-10,3.1639297037110386E-10,3.123642165636816E-10,3.084895246582967E-10,3.0486399951112913E-10,3.0133126154102317E-10,2.979200636456554E-10,2.9471021302003917E-10,2.915103299402856E-10,2.884087606488626E-10,2.8543450675248343E-10,2.825338350209388E-10,2.797369652892322E-10,2.7697632620898115E-10,2.742784272321039E-10,2.717079712423561E-10,2.6920792197154067E-10,2.665633301568735E-10,2.641438069239018E-10,2.6192331587122787E-10,2.5996174713550956E-10,2.577275568731695E-10,2.552486846521121E-10,2.53536074438884E-10,2.5164061784828655E-10,2.4989172113671637E-10,2.4807510799124365E-10,2.46367406157727E-10,2.44884966442451E-10,2.432898639822185E-10,2.420176213563183E-10
25643.41367345984,3.2081155336335714E-10,3.741086931332702E-10,3.682940945933227E-10,3.6164406914173853E-10,3.5514041694393654E-10,3.4905218242014704E-10,3.4327604945201265E-10,3.3785992805848376E-10,3.327253894900072E-10,3.2787950299720525E-10,3.232162661283567E-10,3.1892582691068606E-10,3.1469685296751023E-10,3.106081664885911E-10,3.066773594779749E-10,3.029986117006828E-10,2.9941053060387844E-10,2.959453627245985E-10,2.926833520834859E-10,2.8943406615807603E-10,2.862820060794904E-10,2.832590254865277E-10,2.8031134784810143E-10,2.7746156540243374E-10,2.746321768284766E-10,2.7189247879862554E-10,2.6927880628199835E-10,2.6673322329938166E-10,2.640444219895056E-10,2.6158402696990895E-10,2.593231756632716E-10,2.5732385779314647E-10,2.5504598917509857E-10,2.525569061245651E-10,2.507991416708415E-10,2.48853302685571E-10,2.4706025340653335E-10,2.451988158633034E-10,2.434454907203637E-10,2.4192335554031493E-10,2.4028009956655214E-10,2.3898301436364295E-10
25712.28219171523,3.2081155336335693E-10,3.738153807079406E-10,3.6768269683864143E-10,3.608164293456658E-10,3.541350553127759E-10,3.47912346915844E-10,3.420195895955066E-10,3.3650567175175497E-10,3.312839182176279E-10,3.263594283162324E-10,3.216236478557479E-10,3.172676995291751E-10,3.1297232747227067E-10,3.088265204432911E-10,3.048413673955009E-10,3.0111055487784507E-10,2.9746860039790994E-10,2.9395064314428133E-10,2.906376829191006E-10,2.873399117252591E-10,2.8413881316089296E-10,2.8106843293485225E-10,2.780751642244376E-10,2.751730814549577E-10,2.72274379826604E-10,2.6949385296715564E-10,2.6683648063125034E-10,2.642437475967741E-10,2.615085380030802E-10,2.590046952320614E-10,2.5670119665158583E-10,2.5466172485582083E-10,2.5233784962104816E-10,2.498419145174092E-10,2.4803363944615983E-10,2.4603435180453325E-10,2.441936030553306E-10,2.4228341148632006E-10,2.4048005072494067E-10,2.389134283234646E-10,2.372174141094998E-10,2.3588850880051416E-10
25774.7988028941,3.2081155336335693E-10,3.735182165078243E-10,3.670954012252221E-10,3.6003647511074345E-10,3.5319509413660185E-10,3.4685138940896295E-10,3.4085388193667785E-10,3.352512123753426E-10,3.2995034199313346E-10,3.249544641769877E-10,3.2015289263062003E-10,3.157347963142299E-10,3.113821642612903E-10,3.071872129621725E-10,3.0315453482708086E-10,2.993777745624231E-10,2.9568861188386854E-10,2.9212415467006327E-10,2.8876639151289046E-10,2.854257503615395E-10,2.8218181155078146E-10,2.7906997902125846E-10,2.7603693177725083E-10,2.7308845787936797E-10,2.701271289813325E-10,2.6731072247480345E-10,2.646136983594225E-10,2.6197712954972604E-10,2.5919810952150543E-10,2.566527124427867E-10,2.543086729288739E-10,2.5223077230286895E-10,2.498633138440939E-10,2.473638953404906E-10,2.4550542547150624E-10,2.4345533089214307E-10,2.415684482856496E-10,2.3961072813844695E-10,2.3775824748910424E-10,2.3614711239160337E-10,2.343993338053602E-10,2.330353715686858E-10
25837.31541407297,3.2081155336335693E-10,3.7319075041043783E-10,3.6647690389751003E-10,3.5922885433020516E-10,3.5222904340569753E-10,3.4576539501599374E-10,3.396641839440559E-10,3.339727395797332E-10,3.2859274661482884E-10,3.2352538137348183E-10,3.186580183272913E-10,3.1417513223654517E-10,3.097680452923667E-10,3.055265124283763E-10,3.014480701561403E-10,2.9762672340200775E-10,2.9389217290015763E-10,2.902827509766409E-10,2.8688172494584705E-10,2.8349943724593E-10,2.8021437954751047E-10,2.770627123182585E-10,2.7399154128323076E-10,2.7099794600233615E-10,2.679746688652765E-10,2.651234775873913E-10,2.6238695787276497E-10,2.5970575136736565E-10,2.5688140292516907E-10,2.54292385949348E-10,2.519058927565249E-10,2.4978743711656527E-10,2.4737437638208903E-10,2.448733951442949E-10,2.4296045354129456E-10,2.408573078306897E-10,2.389216292749286E-10,2.3691330391098276E-10,2.350083072541808E-10,2.3334888525956925E-10,2.3154586911481753E-10,2.3014103137369497E-10
25899.832025251842,3.2081155336335693E-10,3.728325351565271E-10,3.658270757250377E-10,3.5839338814504975E-10,3.512369421127476E-10,3.4465436900758346E-10,3.384504155610474E-10,3.326700681835976E-10,3.272108252204927E-10,3.220717404546978E-10,3.171384397964584E-10,3.125880380509006E-10,3.081290029521704E-10,3.0384321211635337E-10,2.9972059497003087E-10,2.9585591896661647E-10,2.9207778800967727E-10,2.884248977467969E-10,2.849820781750861E-10,2.8155927357537933E-10,2.7823467472118815E-10,2.750446088498378E-10,2.719368239602814E-10,2.6889929034012676E-10,2.6581478039356367E-10,2.629295113743859E-10,2.601534555596693E-10,2.5742669217171095E-10,2.5455528008836544E-10,2.519202242024536E-10,2.4948881409365037E-10,2.4732706458846614E-10,2.4486564384439993E-10,2.423639970791044E-10,2.403916928907219E-10,2.382326931201595E-10,2.3624520879787656E-10,2.3418287500026956E-10,2.322217740768817E-10,2.3051017134518776E-10,2.286483336727218E-10,2.271965968974334E-10
25962.348636430714,3.208115533633573E-10,3.724428644180438E-10,3.65145815289718E-10,3.5753002345033974E-10,3.502191321202349E-10,3.435187007130895E-10,3.372129464268306E-10,3.3134351254633555E-10,3.2580480023904644E-10,3.205936516992725E-10,3.1559413015919105E-10,3.1097347628325386E-10,3.0646462504286256E-10,3.0213662993332406E-10,2.9797123440784945E-10,2.9406438090717026E-10,2.902445046006742E-10,2.8654966895679345E-10,2.8306651899841615E-10,2.7960430431643153E-10,2.762416774143308E-10,2.730145258649231E-10,2.6987155315127875E-10,2.667912807226351E-10,2.6364648837866985E-10,2.6072750348698123E-10,2.5791177021726056E-10,2.5513852625441966E-10,2.522182261783885E-10,2.495344776926379E-10,2.4705525810536706E-10,2.4484696031133733E-10,2.423338119282766E-10,2.398313284537387E-10,2.377943207445619E-10,2.355762463787369E-10,2.335337107737901E-10,2.3141376137635136E-10,2.293928983966531E-10,2.276252047056479E-10,2.2570098189699928E-10,2.2419624533942127E-10
26024.86524760958,3.2081155336335693E-10,3.720208223494747E-10,3.644329007947808E-10,3.5663863379748245E-10,3.4917593927253765E-10,3.423587911596754E-10,3.3595218089334607E-10,3.29993439091936E-10,3.243749590418401E-10,3.1909129982292377E-10,3.1402514649242287E-10,3.093314964800135E-10,3.0477460116067873E-10,3.004062025096784E-10,2.9619924867888776E-10,2.922512844887583E-10,2.8839155466048746E-10,2.8465635906206455E-10,2.811343732209626E-10,2.776338678707506E-10,2.742347058038444E-10,2.7097169766714535E-10,2.6779491416195343E-10,2.646731654410447E-10,2.61469336634073E-10,2.5851668475567046E-10,2.5566106883816107E-10,2.528404501321398E-10,2.498693849196073E-10,2.471340897363476E-10,2.446037821082485E-10,2.423452068977013E-10,2.397764065731795E-10,2.3727187434546747E-10,2.351644266089093E-10,2.328836902478978E-10,2.3078265824223214E-10,2.2860132082315574E-10,2.2651700087667704E-10,2.246893147601491E-10,2.226991977540329E-10,2.2113531771793314E-10
26087.381858788453,3.2081155336335693E-10,3.7156567842477223E-10,3.636882038555639E-10,3.557191777791436E-10,3.4810774619823247E-10,3.411751092327294E-10,3.3466861238994844E-10,3.286203367417772E-10,3.2292175841982105E-10,3.1756509767033293E-10,3.1243184520169835E-10,3.0766249208398144E-10,3.0305908686236824E-10,2.9865194928064026E-10,2.9440459963212906E-10,2.9041661820208737E-10,2.8651907846551234E-10,2.8274526132115577E-10,2.7918606321914584E-10,2.7564850245064495E-10,2.7221439294064703E-10,2.6891680396522344E-10,2.657076721503333E-10,2.625458801030022E-10,2.592845958337027E-10,2.5629817043331727E-10,2.534025234017204E-10,2.505337588606517E-10,2.4751009960987064E-10,2.4472031190582133E-10,2.421353947576681E-10,2.3982248731891757E-10,2.371937141467485E-10,2.346851678189526E-10,2.3250128344692361E-10,2.3015408473580304E-10,2.279910510399611E-10,2.257445278235585E-10,2.2359315344901794E-10,2.2170171457983103E-10,2.1964236370131488E-10,2.1801332075484288E-10
26149.898469967327,3.2081155336335714E-10,3.710773792332389E-10,3.629110661133812E-10,3.5477093173279394E-10,3.47013931072792E-10,3.399666817123503E-10,3.333608259495881E-10,3.2722228664002637E-10,3.2144294545684856E-10,3.160126535396913E-10,3.108118758155056E-10,3.059635279792243E-10,3.013158254056702E-10,2.9687281118392483E-10,2.925875860751518E-10,2.8856214664903664E-10,2.846305387120295E-10,2.808211493783605E-10,2.772275915407717E-10,2.7365521764851476E-10,2.701887319948188E-10,2.668587739243282E-10,2.636197494162458E-10,2.604199754366019E-10,2.5710279237842524E-10,2.540822466766977E-10,2.5114632332309244E-10,2.4822803811258667E-10,2.451485042595886E-10,2.422991417706042E-10,2.396535218360371E-10,2.3727953369322677E-10,2.3458310439730014E-10,2.320671659360964E-10,2.2979667759246321E-10,2.2737578220670828E-10,2.2514436119775388E-10,2.2282568445773167E-10,2.2060061159965468E-10,2.1863862719344218E-10,2.165032721577277E-10,2.147990107209836E-10
26212.415081146195,3.2081155336335693E-10,3.705545507509296E-10,3.621016949647111E-10,3.537939661726851E-10,3.458952447155575E-10,3.387341380198878E-10,3.320291106872224E-10,3.2579905565445965E-10,3.1993755216739004E-10,3.144320961843994E-10,3.091624276859521E-10,3.042312580908354E-10,2.9953984110185797E-10,2.950618843648618E-10,2.9073941359835005E-10,2.8667757677474634E-10,2.827145484749402E-10,2.788719532897983E-10,2.752460459240751E-10,2.71640569136205E-10,2.6814350714700055E-10,2.6478243898543367E-10,2.615150001710856E-10,2.582788474294031E-10,2.5490794352229524E-10,2.518518934261036E-10,2.4887494122963683E-10,2.4590618553433044E-10,2.4276869186010005E-10,2.3985619769593355E-10,2.37145130095061E-10,2.34704699195562E-10,2.319347253784382E-10,2.294062917635896E-10,2.2704156875409378E-10,2.245414923623732E-10,2.222371670561275E-10,2.1984209889597743E-10,2.1753963299372317E-10,2.1550346861601297E-10,2.132891319475868E-10,2.1150351478877435E-10
26274.931692325066,3.2081155336335714E-10,3.6999645105985646E-10,3.6126158353581864E-10,3.52790222811269E-10,3.4475457305986016E-10,3.3748105890448967E-10,3.30677668931942E-10,3.2435554278734657E-10,3.1841089065373115E-10,3.1282896181729095E-10,3.0748901935475297E-10,3.024724985996695E-10,2.9773626822451273E-10,2.932227054004546E-10,2.888620951102335E-10,2.8476346683664757E-10,2.8077032506928046E-10,2.768959497786931E-10,2.7323886196704963E-10,2.6960138310356943E-10,2.660748746848382E-10,2.6268307821961743E-10,2.593877025697986E-10,2.561162290028694E-10,2.5269423185364636E-10,2.496005468268557E-10,2.4658139044982865E-10,2.4356155467123296E-10,2.403652253612122E-10,2.373877756966182E-10,2.3460835814764996E-10,2.320980837076865E-10,2.2925118265674463E-10,2.2670452082784021E-10,2.242413002351134E-10,2.2165881528796164E-10,2.1927907172080049E-10,2.1680622162113815E-10,2.144254695724889E-10,2.123144382951362E-10,2.100215666821604E-10,2.081525527361836E-10
26337.448303503937,3.208115533633573E-10,3.6940241543061197E-10,3.603915577714909E-10,3.5176094632664396E-10,3.435936532305673E-10,3.3620964088621217E-10,3.2930910559873563E-10,3.2289484119059105E-10,3.168663544425325E-10,3.112068474344427E-10,3.0579526200769685E-10,3.006918523580051E-10,2.9590844606894453E-10,2.913575372131018E-10,2.869568755520921E-10,2.828200490946508E-10,2.787971142246741E-10,2.7489160408712506E-10,2.7120379741773954E-10,2.675348306282945E-10,2.639793565638539E-10,2.605563910868362E-10,2.572326132753566E-10,2.5392613942329117E-10,2.5045543056053987E-10,2.473209459680511E-10,2.442575705131499E-10,2.4118567629595745E-10,2.379297452413158E-10,2.3488590279756923E-10,2.320356005273064E-10,2.2945256054574572E-10,2.265260205919135E-10,2.2395440494675044E-10,2.213894799705302E-10,2.1872171292658565E-10,2.1626433016916202E-10,2.1371315289910998E-10,2.1125399773362446E-10,2.0906831357617688E-10,2.0669842911406287E-10,2.0474540834678345E-10
26399.964914682805,3.2081155336335693E-10,3.687717942854963E-10,3.5949213736089477E-10,3.50706915605091E-10,3.4241370878645143E-10,3.349214225807962E-10,3.2792522051408115E-10,3.214190287731037E-10,3.1530615030821906E-10,3.0956799982638945E-10,3.0408333347715193E-10,2.9889205789461835E-10,2.94058212861298E-10,2.8946736759271215E-10,2.850238985921917E-10,2.8084666252534527E-10,2.7679349681634593E-10,2.728569435893079E-10,2.6913835111396817E-10,2.654380273144972E-10,2.618536194229237E-10,2.583984721892666E-10,2.550451566032727E-10,2.5170349277657695E-10,2.4818631927292943E-10,2.450071024458217E-10,2.418968508744785E-10,2.387716567586882E-10,2.354554968157995E-10,2.323442149707003E-10,2.294208960316633E-10,2.2676269488712827E-10,2.2375449566594367E-10,2.2115056864756703E-10,2.1848164858993482E-10,2.1572603611106412E-10,2.1318906427728114E-10,2.1055970678497795E-10,2.0802266309390257E-10,2.0576322450899936E-10,2.0331864733486383E-10,2.0128207163943133E-10
26456.71549282115,3.2081155336335693E-10,3.6816737242570896E-10,3.586508403103117E-10,3.497295196473064E-10,3.4132736451052275E-10,3.337389939200092E-10,3.2665746325176847E-10,3.200682560437231E-10,3.138784364562481E-10,3.080680751481382E-10,3.025158670814979E-10,2.97244494439274E-10,2.9236149544594134E-10,2.877316891225562E-10,2.832465405473633E-10,2.7903032738256163E-10,2.7494902950785094E-10,2.7098422611493445E-10,2.6723750833205236E-10,2.635088402910381E-10,2.598981689917797E-10,2.5641281193798574E-10,2.5303150807864355E-10,2.496576567336376E-10,2.46100388655764E-10,2.4287686343133653E-10,2.3972155971774446E-10,2.3654698763326107E-10,2.3317600284132077E-10,2.3000313343635463E-10,2.2701227246708598E-10,2.242844398908694E-10,2.2120113179655248E-10,2.185614137242162E-10,2.1579686981523932E-10,2.1295961865234157E-10,2.103490114483582E-10,2.0764938103632615E-10,2.0504250939800017E-10,2.0271731807439046E-10,2.002073525699746E-10,1.980959257355355E-10
26513.466070959494,3.2081155336335693E-10,3.6753266124530737E-10,3.577865385267724E-10,3.4873333055306065E-10,3.402275147064382E-10,3.3254536157375E-10,3.2538013938522424E-10,3.187085366631213E-10,3.1244159827307715E-10,3.0655832200764576E-10,3.0093745481379335E-10,2.955859758614125E-10,2.906504041295014E-10,2.8597886999053706E-10,2.814491636460129E-10,2.77191573198855E-10,2.7308122326657347E-10,2.690879631471887E-10,2.6531284052953815E-10,2.6155587133918285E-10,2.579188703256325E-10,2.5440227283845125E-10,2.5099170083088463E-10,2.4758537082240067E-10,2.439901977670024E-10,2.4071917119600266E-10,2.375168046601239E-10,2.342923253683692E-10,2.30866917691614E-10,2.276328240419032E-10,2.245741176938376E-10,2.217762555225345E-10,2.1861802967840555E-10,2.1593705514913313E-10,2.1307693391349276E-10,2.1015700069638247E-10,2.0747185210770635E-10,2.0470285859811733E-10,2.020270275907E-10,1.99637089244711E-10,1.970639360129672E-10,1.9487874475166507E-10
26570.21664909784,3.2081155336335693E-10,3.6686766517556147E-10,3.568995484839422E-10,3.477187366539239E-10,3.391145470772913E-10,3.313410168516431E-10,3.2409385068847225E-10,3.1734058235027666E-10,3.1099637938052E-10,3.0503939206074667E-10,2.993485414113058E-10,2.9391698541168894E-10,2.889250183268882E-10,2.842085446456036E-10,2.7963086759959067E-10,2.7532882823241365E-10,2.7118763149661924E-10,2.671649089375428E-10,2.633603123328313E-10,2.595742227555154E-10,2.559099355046815E-10,2.5236019815377134E-10,2.489180900094341E-10,2.45478109732956E-10,2.418467966385843E-10,2.3852495986079397E-10,2.3527341453557967E-10,2.3199834940372315E-10,2.285188025569551E-10,2.2522404961043055E-10,2.2209759302235672E-10,2.192297847678839E-10,2.1599765541303312E-10,2.1327018940068815E-10,2.1031589278103023E-10,2.0731303924815693E-10,2.045527066339008E-10,2.017152111417351E-10,1.989711875441637E-10,1.9651723317660248E-10,1.9388310142649107E-10,1.9162548020110706E-10
